MATCH DATE,TEAM,NAME,POSITION,TRIES,TRY ASSISTS,CONVERSION GOALS,PENALTY GOALS,DROP GOALS,POINTS,PASSES,RUNS,METERS RUN,CLEAN BREAKS,DEFENDERS BEATEN,OFFLOADS,TURNOVERS CONCEDED,TACKLES,MISSED TACKLES,LINEOUTS WON,PENALTIES CONCEDED,YELLOW CARDS,RED CARDS,OPPOSING TEAM
14/02/15,FRA,Thierry Dusautoir,FL,0,0,0,0,0,0,2,8,16,0,0,1,1,7,2,0,2,0,0,IRE
14/02/15,FRA,Bernard Le Roux,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/02/15,FRA,Damien Chouly,N8,0,0,0,0,0,0,2,11,19,0,2,1,1,4,0,0,4,0,0,IRE
14/02/15,FRA,Benjamin Kayser,R,0,0,0,0,0,0,2,9,13,0,1,0,0,0,0,2,0,0,0,IRE
14/02/15,FRA,Uini Atonio,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/02/15,FRA,Vincent Debaty,R,0,1,0,0,0,0,1,9,19,0,0,0,1,0,0,0,1,0,0,IRE
14/02/15,FRA,Romain Taofifenua,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/02/15,FRA,Loann Goujon,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/02/15,FRA,Morgan Parra,R,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,IRE
14/02/15,FRA,Remi Tales,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/02/15,FRA,Remi Lamerat,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
15/02/15,SCOT,Stuart Hogg,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Sean Lamont,W,0,0,0,0,0,0,6,7,16,0,2,1,0,3,1,1,0,0,0,WALES
15/02/15,SCOT,Mark Bennett,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Alex Dunbar,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Tim Visser,W,0,0,0,0,0,0,0,5,33,0,1,0,0,6,1,0,0,0,0,WALES
15/02/15,SCOT,Finn Russell,FH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WALES
15/02/15,SCOT,Greig Laidlaw,SH,0,0,1,3,0,11,53,7,11,0,1,0,1,2,1,0,0,0,0,WALES
15/02/15,SCOT,Alasdair Dickinson,P,0,0,0,0,0,0,1,7,15,0,0,0,1,12,0,0,0,0,0,WALES
15/02/15,SCOT,Ross Ford,H,0,0,0,0,0,0,3,7,11,0,0,1,0,8,0,8,1,0,0,WALES
15/02/15,SCOT,Geoff Cross,P,0,0,0,0,0,0,0,3,2,0,0,0,0,6,0,0,3,0,0,WALES
15/02/15,SCOT,Richie Gray,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Jonny Gray,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Rob Harley,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Blair Cowan,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,John Beattie,N8,0,0,0,0,0,0,2,3,5,0,0,0,0,3,0,0,1,0,0,WALES
15/02/15,SCOT,Fraser Brown,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Gordon Reid,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Jon Welsh,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Jim Hamilton,R,0,0,0,0,0,0,1,4,6,0,0,0,0,1,0,0,0,0,0,WALES
15/02/15,SCOT,Alasdair Strokosch,R,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,WALES
15/02/15,SCOT,Sam Hidalgo-Clyne,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Greig Tonks,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,SCOT,Matt Scott,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
15/02/15,WALES,Leigh Halfpenny,FB,0,0,2,4,0,16,8,11,53,0,0,1,0,7,0,0,0,0,0,SCOT
15/02/15,WALES,Alex Cuthbert,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Jonathan Davies,C,1,0,0,0,0,5,3,7,38,1,3,1,0,2,2,0,3,1,0,SCOT
15/02/15,WALES,Jamie Roberts,C,0,0,0,0,0,0,3,10,46,0,1,0,0,7,1,0,2,0,0,SCOT
15/02/15,WALES,Liam Williams,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Dan Biggar,FH,0,1,0,0,0,0,22,8,34,0,0,0,1,9,1,0,0,0,0,SCOT
15/02/15,WALES,Rhys Webb,SH,1,0,0,0,0,5,65,7,53,2,1,1,1,4,1,1,1,0,0,SCOT
15/02/15,WALES,Gethin Jenkins,P,0,0,0,0,0,0,1,6,7,0,0,0,0,4,1,0,3,0,0,SCOT
15/02/15,WALES,Richard Hibbard,H,0,0,0,0,0,0,4,8,8,0,1,2,1,4,1,5,0,0,0,SCOT
15/02/15,WALES,Aaron Jarvis,P,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,SCOT
15/02/15,WALES,Jake Ball,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,5,10,11,0,0,1,0,8,1,0,3,0,0,SCOT
15/02/15,WALES,Dan Lydiate,FL,0,0,0,0,0,0,4,3,2,0,0,0,1,12,0,0,0,0,0,SCOT
15/02/15,WALES,Sam Warburton,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Toby Faletau,N8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Scott Baldwin,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Paul James,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,SCOT
15/02/15,WALES,Scott Andrews,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Luke Charteris,R,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,SCOT
15/02/15,WALES,Justin Tipuric,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Mike Phillips,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SCOT
15/02/15,WALES,Rhys Priestland,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
15/02/15,WALES,Scott Williams,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,SCOT,Stuart Hogg,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Tommy Seymour,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Mark Bennett,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Alex Dunbar,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Sean Lamont,W,0,0,0,0,0,0,2,11,37,0,2,3,3,3,1,0,0,0,0,ITA
28/02/15,SCOT,Peter Horne,FH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Greig Laidlaw,SH,0,0,1,4,0,14,74,8,16,0,0,4,1,3,1,0,0,0,0,ITA
28/02/15,SCOT,Alasdair Dickinson,P,0,0,0,0,0,0,2,3,3,0,1,0,0,12,0,0,1,0,0,ITA
28/02/15,SCOT,Ross Ford,H,0,0,0,0,0,0,3,7,11,0,0,0,1,8,2,6,1,0,0,ITA
28/02/15,SCOT,Euan Murray,P,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,ITA
28/02/15,SCOT,Tim Swinson,L,0,0,0,0,0,0,5,11,8,0,0,1,1,8,1,0,1,0,0,ITA
28/02/15,SCOT,Jonny Gray,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Rob Harley,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Blair Cowan,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,John Beattie,N8,0,0,0,0,0,0,3,2,3,0,0,0,1,5,0,0,0,0,0,ITA
28/02/15,SCOT,Fraser Brown,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Ryan Grant,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Geoff Cross,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Ben Toolis,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ITA
28/02/15,SCOT,Hamish Watson,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ITA
28/02/15,SCOT,Sam Hidalgo-Clyne,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Greig Tonks,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,SCOT,Matt Scott,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA
28/02/15,ITA,Luke McLean,FB,0,0,0,0,0,0,13,12,67,0,3,0,0,0,0,1,0,0,0,SCOT
28/02/15,ITA,Michele Visentin,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Luca Morisi,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Enrico Bacchin,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Giambattista Venditti,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Kelly Haimona,FH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Edoardo Gori,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Matias Aguero,P,0,0,0,0,0,0,2,2,0,0,0,0,1,5,0,0,2,0,0,SCOT
28/02/15,ITA,Leonardo Ghiraldini,H,0,0,0,0,0,0,2,9,9,0,0,0,1,13,1,5,0,0,0,SCOT
28/02/15,ITA,Dario Chistolini,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,George Biagi,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Joshua Furno,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Francesco Minto,FL,0,0,0,0,0,0,1,5,2,0,0,1,0,13,1,0,3,0,0,SCOT
28/02/15,ITA,Simone Favaro,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Sergio Parisse,N8,0,0,0,0,0,0,9,11,68,1,3,1,0,6,2,0,0,0,0,SCOT
28/02/15,ITA,Andrea Manici,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Alberto De Marchi,R,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,SCOT
28/02/15,ITA,Lorenzo Cittadini,R,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,SCOT
28/02/15,ITA,Marco Fuser,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Samu Vunisa,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Guglielmo Palazzani,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Tommaso Allan,R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,ITA,Giulio Bisegni,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCOT
28/02/15,FRA,Brice Dulin,FB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Yoann Huget,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Remi Lamerat,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Wesley Fofana,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Sofiane Guitoune,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Camille Lopez,FH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Morgan Parra,SH,0,0,0,0,0,0,29,2,18,0,1,0,0,2,1,0,0,0,0,WALES
28/02/15,FRA,Eddy Ben Arous,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Guilhem Guirado,H,0,0,0,0,0,0,0,7,19,0,0,0,0,6,0,4,1,0,0,WALES
28/02/15,FRA,Rabah Slimani,P,0,0,0,0,0,0,4,3,5,0,0,1,0,6,0,0,0,0,0,WALES
28/02/15,FRA,Romain Taofifenua,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Yoann Maestri,L,0,0,0,0,0,0,3,2,2,0,0,0,0,11,0,0,0,0,0,WALES
28/02/15,FRA,Thierry Dusautoir,FL,0,0,0,0,0,0,9,8,24,0,0,4,1,4,0,0,0,0,0,WALES
28/02/15,FRA,Bernard Le Roux,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Damien Chouly,N8,0,0,0,0,0,0,2,7,21,0,0,0,1,10,0,0,0,0,0,WALES
28/02/15,FRA,Benjamin Kayser,R,0,0,0,0,0,0,0,4,4,0,1,0,1,2,0,3,0,0,0,WALES
28/02/15,FRA,Uini Atonio,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Vincent Debaty,R,0,0,0,0,0,0,4,5,6,0,0,2,0,2,0,0,2,0,0,WALES
28/02/15,FRA,Jocelino Suta,R,0,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Loann Goujon,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Sebastien Tillous-Borde,R,0,0,0,0,0,0,29,1,2,0,0,0,2,0,1,0,0,0,0,WALES
28/02/15,FRA,Remi Tales,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WALES
28/02/15,FRA,Mathieu Bastareaud,R,0,0,0,0,0,0,3,8,38,0,1,1,1,0,0,1,0,0,0,WALES
28/02/15,WALES,Leigh Halfpenny,FB,0,0,0,5,0,15,3,4,13,0,2,0,1,2,0,0,0,0,0,FRA
28/02/15,WALES,George North,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Jonathan Davies,C,0,0,0,0,0,0,3,7,35,0,1,0,1,9,0,0,2,0,0,FRA
28/02/15,WALES,Jamie Roberts,C,0,0,0,0,0,0,3,11,24,0,2,0,0,8,2,0,0,0,0,FRA
28/02/15,WALES,Liam Williams,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Dan Biggar,FH,1,0,0,0,0,5,26,7,46,1,1,2,1,3,1,2,0,0,0,FRA
28/02/15,WALES,Rhys Webb,SH,0,0,0,0,0,0,63,5,14,1,1,3,1,4,2,0,1,0,0,FRA
28/02/15,WALES,Gethin Jenkins,P,0,0,0,0,0,0,3,7,4,0,0,0,0,6,1,0,1,0,0,FRA
28/02/15,WALES,Scott Baldwin,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Samson Lee,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Luke Charteris,L,0,0,0,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,FRA
28/02/15,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,2,8,12,0,0,1,0,7,1,0,1,0,0,FRA
28/02/15,WALES,Dan Lydiate,FL,0,1,0,0,0,0,1,6,1,0,0,0,0,12,1,0,2,0,0,FRA
28/02/15,WALES,Sam Warburton,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Toby Faletau,N8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Richard Hibbard,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,FRA
28/02/15,WALES,Paul James,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Aaron Jarvis,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Bradley Davies,R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,FRA
28/02/15,WALES,Justin Tipuric,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Mike Phillips,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
28/02/15,WALES,Rhys Priestland,R,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,FRA
28/02/15,WALES,Scott Williams,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA
01/03/15,IRE,Rob Kearney,FB,0,0,0,0,0,0,3,10,61,0,2,0,1,3,2,0,0,0,0,ENG
01/03/15,IRE,Tommy Bowe,W,0,0,0,0,0,0,5,8,31,0,1,0,3,5,2,0,0,0,0,ENG
01/03/15,IRE,Jared Payne,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Robbie Henshaw,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Simon Zebo,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Johnny Sexton,FH,0,0,1,4,0,14,18,4,13,0,0,0,0,4,2,0,0,0,0,ENG
01/03/15,IRE,Conor Murray,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Jack McGrath,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Rory Best,H,0,0,0,0,0,0,0,9,5,0,0,0,0,9,3,10,0,0,0,ENG
01/03/15,IRE,Mike Ross,P,0,0,0,0,0,0,1,3,3,0,1,0,0,5,0,0,1,0,0,ENG
01/03/15,IRE,Devin Toner,L,0,0,0,0,0,0,6,5,6,0,0,1,1,1,0,0,0,0,0,ENG
01/03/15,IRE,Paul O'Connell,L,0,0,0,0,0,0,0,8,2,0,0,0,0,12,2,0,0,0,0,ENG
01/03/15,IRE,Peter O'Mahony,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Sean O'Brien,FL,0,0,0,0,0,0,1,5,12,0,1,0,0,0,0,0,1,0,0,ENG
01/03/15,IRE,Jordi Murphy,N8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Sean Cronin,R,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,ENG
01/03/15,IRE,Cian Healy,R,0,0,0,0,0,0,0,3,3,0,1,0,0,4,2,0,0,0,0,ENG
01/03/15,IRE,Marty Moore,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Iain Henderson,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Tommy O'Donnell,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Eoin Reddan,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Ian Madigan,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,IRE,Felix Jones,R,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENG
01/03/15,ENG,Alex Goode,FB,0,0,0,0,0,0,7,19,135,1,4,1,6,3,0,0,0,0,0,IRE
01/03/15,ENG,Anthony Watson,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Jonathan Joseph,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Luther Burrell,C,0,0,0,0,0,0,0,6,19,0,1,0,2,5,2,0,1,0,0,IRE
01/03/15,ENG,Jack Nowell,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,George Ford,FH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Ben Youngs,SH,0,0,0,0,0,0,37,2,3,0,0,0,1,5,2,0,0,0,0,IRE
01/03/15,ENG,Joe Marler,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Dylan Hartley,H,0,0,0,0,0,0,2,3,8,0,0,0,0,7,1,5,1,0,0,IRE
01/03/15,ENG,Dan Cole,P,0,0,0,0,0,0,2,3,20,1,2,0,0,10,0,0,0,0,0,IRE
01/03/15,ENG,Dave Attwood,L,0,0,0,0,0,0,1,3,1,0,0,0,1,19,1,0,2,0,0,IRE
01/03/15,ENG,George Kruis,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,James Haskell,FL,0,0,0,0,0,0,1,5,1,0,0,0,0,17,1,0,3,0,0,IRE
01/03/15,ENG,Chris Robshaw,FL,0,0,0,0,0,0,3,6,10,0,0,0,1,15,3,0,1,0,0,IRE
01/03/15,ENG,Billy Vunipola,N8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Tom Youngs,R,0,0,0,0,0,0,1,5,5,0,0,0,0,6,1,4,1,0,0,IRE
01/03/15,ENG,Mako Vunipola,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Henry Thomas,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Nick Easter,R,0,0,0,0,0,0,1,7,9,0,1,0,1,3,0,0,0,0,0,IRE
01/03/15,ENG,Tom Croft,R,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,IRE
01/03/15,ENG,Richard Wigglesworth,R,0,0,0,0,0,0,26,1,19,1,1,0,0,0,1,0,0,0,0,IRE
01/03/15,ENG,Danny Cipriani,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
01/03/15,ENG,Billy Twelvetrees,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Leigh Halfpenny,FB,0,0,0,5,0,15,1,5,26,1,2,0,1,5,0,0,0,0,0,IRE
14/03/15,WALES,George North,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Jonathan Davies,C,0,0,0,0,0,0,3,5,65,2,4,1,1,9,1,0,1,1,0,IRE
14/03/15,WALES,Jamie Roberts,C,0,0,0,0,0,0,4,6,1,0,2,0,1,14,2,0,0,0,0,IRE
14/03/15,WALES,Liam Williams,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Dan Biggar,FH,0,1,0,0,1,3,26,3,1,0,0,0,1,19,4,1,1,0,0,IRE
14/03/15,WALES,Rhys Webb,SH,0,0,0,0,0,0,64,4,9,0,1,0,0,13,0,0,1,0,0,IRE
14/03/15,WALES,Gethin Jenkins,P,0,0,0,0,0,0,4,1,1,0,0,0,1,7,1,0,1,0,0,IRE
14/03/15,WALES,Scott Baldwin,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Samson Lee,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Luke Charteris,L,0,0,0,0,0,0,1,3,3,0,0,0,0,31,0,0,1,0,0,IRE
14/03/15,WALES,Alun Wyn Jones,L,0,0,0,0,0,0,2,9,11,0,1,0,2,21,0,0,0,0,0,IRE
14/03/15,WALES,Dan Lydiate,FL,0,0,0,0,0,0,1,11,5,0,0,0,0,15,1,0,2,0,0,IRE
14/03/15,WALES,Sam Warburton,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,IRE
14/03/15,WALES,Toby Faletau,N8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Richard Hibbard,R,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,1,0,0,0,IRE
14/03/15,WALES,Rob Evans,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Aaron Jarvis,R,0,0,0,0,0,0,1,5,3,0,0,0,0,14,2,0,0,0,0,IRE
14/03/15,WALES,Jake Ball,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Justin Tipuric,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Mike Phillips,R,0,0,0,0,0,0,2,2,0,0,1,1,0,5,0,0,1,0,0,IRE
14/03/15,WALES,Rhys Priestland,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
14/03/15,WALES,Scott Williams,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IRE
